,high_density,low_density,random_sample
high_density,0.00020388067765768182,0.0004578258330893863,0.00042803503798982527
low_density,0.000629205476950719,0.00018547714049760552,0.0005601364754826787
random_sample,0.0005605443084056247,0.0003692286478409452,0.00018209010955370732
