,high_density,low_density,random_sample
high_density,0.0003205148960926763,0.0008823723030698212,0.00030266540335323615
low_density,0.0006842078244090408,0.00029437362858270846,0.0004451261352848191
random_sample,0.0008119029131271238,0.000724113496634794,0.00033355642282045057
