,high_density,low_density,random_sample
high_density,3.474597288711572e-05,-0.0005084725577392832,-0.0002862571823634163
low_density,0.00036839196098848874,2.7347432718685876e-05,0.0003140937325727691
random_sample,0.00011777642799092226,-0.0001890450169733255,7.081233525091967e-06
