,high_density,low_density,random_sample
high_density,9.832696521664768e-05,-0.0003082125789375727,-0.0005097190925475354
low_density,0.0007472726279793764,0.00010002370159135655,3.245373836467055e-05
random_sample,0.000887420556566074,0.0004246360465568294,0.00010211175188329792
