,high_density,low_density,random_sample
high_density,-4.0928620203611075e-09,0.00046346558673545144,0.00042898366248238077
low_density,0.001040601756749688,-2.6762652174589158e-08,0.0007095026006285621
random_sample,0.0009773580257560483,0.0006753655441809964,1.3501496474766304e-09
