,high_density,low_density,random_sample
high_density,0.0002868124106256926,-0.00019414240258693675,3.546808126115297e-05
low_density,0.001445315948231182,0.0002547804976731966,0.0013263693948131594
random_sample,0.0012439772219404548,0.00010624856888728193,0.00022903865176480463
