,high_density,low_density,random_sample
high_density,-4.504616564883456e-05,-0.00097147526289342,-0.00020925526534089472
low_density,0.00015896863001039552,-0.00013406804488072868,0.00028297321552682344
random_sample,-0.00040990104685261223,-0.0009363017574173372,-9.836961466533177e-05
