,high_density,low_density,random_sample
high_density,0.0002975267802935552,-0.00022454358543832722,0.00023862452827481273
low_density,0.001623361286686956,0.00026863221537824425,0.0012036241844558071
random_sample,0.001127314271195695,0.00027727792002665125,0.0002451424311866028
